가게이름,판매량,재고,가격,날짜,요일,카테고리,날씨,공휴일,계절
우이락 광장시장점,340,30,5000,2023-08-19 00:00:00,Saturday,분식,맑음,1,여름
우이락 광장시장점,36,5,5000,2023-08-20 00:00:00,Sunday,분식,흐림,1,여름
우이락 광장시장점,76,10,5000,2023-08-21 00:00:00,Monday,분식,눈,0,여름
우이락 광장시장점,39,2,5000,2023-08-22 00:00:00,Tuesday,분식,흐림,0,여름
우이락 광장시장점,69,6,5000,2023-08-23 00:00:00,Wednesday,분식,비,0,여름
우이락 광장시장점,38,3,5000,2023-08-24 00:00:00,Thursday,분식,맑음,0,여름
우이락 광장시장점,144,27,5000,2023-08-25 00:00:00,Friday,분식,비,0,여름
우이락 광장시장점,200,13,5000,2023-08-26 00:00:00,Saturday,분식,더움,1,여름
우이락 광장시장점,208,16,5000,2023-08-27 00:00:00,Sunday,분식,흐림,1,여름
우이락 광장시장점,174,21,5000,2023-08-28 00:00:00,Monday,분식,더움,0,여름
우이락 광장시장점,141,25,5000,2023-08-29 00:00:00,Tuesday,분식,흐림,0,여름
우이락 광장시장점,436,27,5000,2023-08-30 00:00:00,Wednesday,분식,흐림,0,여름
우이락 광장시장점,110,6,5000,2023-08-31 00:00:00,Thursday,분식,맑음,0,여름
우이락 광장시장점,85,7,5000,2023-09-01 00:00:00,Friday,분식,더움,0,가을
우이락 광장시장점,114,19,5000,2023-09-02 00:00:00,Saturday,분식,더움,1,가을
우이락 광장시장점,100,18,5000,2023-09-03 00:00:00,Sunday,분식,더움,1,가을
우이락 광장시장점,77,7,5000,2023-09-04 00:00:00,Monday,분식,흐림,0,가을
우이락 광장시장점,68,5,5000,2023-09-05 00:00:00,Tuesday,분식,흐림,0,가을
우이락 광장시장점,147,13,5000,2023-09-06 00:00:00,Wednesday,분식,흐림,0,가을
우이락 광장시장점,179,22,5000,2023-09-07 00:00:00,Thursday,분식,더움,0,가을
우이락 광장시장점,100,6,5000,2023-09-08 00:00:00,Friday,분식,더움,0,가을
우이락 광장시장점,257,18,5000,2023-09-09 00:00:00,Saturday,분식,더움,1,가을
우이락 광장시장점,188,14,5000,2023-09-10 00:00:00,Sunday,분식,흐림,1,가을
우이락 광장시장점,374,26,5000,2023-09-11 00:00:00,Monday,분식,더움,0,가을
우이락 광장시장점,117,21,5000,2023-09-12 00:00:00,Tuesday,분식,흐림,0,가을
우이락 광장시장점,252,29,5000,2023-09-13 00:00:00,Wednesday,분식,흐림,0,가을
우이락 광장시장점,125,20,5000,2023-09-14 00:00:00,Thursday,분식,눈,0,가을
우이락 광장시장점,51,4,5000,2023-09-15 00:00:00,Friday,분식,맑음,0,가을
우이락 광장시장점,97,10,5000,2023-09-16 00:00:00,Saturday,분식,흐림,1,가을
우이락 광장시장점,91,16,5000,2023-09-17 00:00:00,Sunday,분식,눈,1,가을
우이락 광장시장점,342,25,5000,2023-09-18 00:00:00,Monday,분식,비,0,가을
우이락 광장시장점,291,18,5000,2023-09-19 00:00:00,Tuesday,분식,비,0,가을
우이락 광장시장점,210,21,5000,2023-09-20 00:00:00,Wednesday,분식,눈,0,가을
우이락 광장시장점,184,12,5000,2023-09-21 00:00:00,Thursday,분식,눈,0,가을
우이락 광장시장점,132,21,5000,2023-09-22 00:00:00,Friday,분식,흐림,0,가을
우이락 광장시장점,315,27,5000,2023-09-23 00:00:00,Saturday,분식,더움,1,가을
우이락 광장시장점,48,8,5000,2023-09-24 00:00:00,Sunday,분식,비,1,가을
우이락 광장시장점,106,17,5000,2023-09-25 00:00:00,Monday,분식,맑음,0,가을
우이락 광장시장점,198,29,5000,2023-09-26 00:00:00,Tuesday,분식,맑음,0,가을
우이락 광장시장점,193,27,5000,2023-09-27 00:00:00,Wednesday,분식,흐림,0,가을
우이락 광장시장점,82,14,5000,2023-09-28 00:00:00,Thursday,분식,맑음,0,가을
우이락 광장시장점,223,26,5000,2023-09-29 00:00:00,Friday,분식,흐림,0,가을
우이락 광장시장점,122,23,5000,2023-09-30 00:00:00,Saturday,분식,맑음,1,가을
우이락 광장시장점,75,10,5000,2023-10-01 00:00:00,Sunday,분식,비,1,가을
우이락 광장시장점,43,3,5000,2023-10-02 00:00:00,Monday,분식,비,0,가을
우이락 광장시장점,66,5,5000,2023-10-03 00:00:00,Tuesday,분식,흐림,0,가을
우이락 광장시장점,114,9,5000,2023-10-04 00:00:00,Wednesday,분식,더움,0,가을
우이락 광장시장점,179,13,5000,2023-10-05 00:00:00,Thursday,분식,눈,0,가을
우이락 광장시장점,118,21,5000,2023-10-06 00:00:00,Friday,분식,맑음,0,가을
우이락 광장시장점,127,17,5000,2023-10-07 00:00:00,Saturday,분식,눈,1,가을
우이락 광장시장점,79,13,5000,2023-10-08 00:00:00,Sunday,분식,더움,1,가을
우이락 광장시장점,40,6,5000,2023-10-09 00:00:00,Monday,분식,맑음,0,가을
우이락 광장시장점,74,13,5000,2023-10-10 00:00:00,Tuesday,분식,더움,0,가을
우이락 광장시장점,30,5,5000,2023-10-11 00:00:00,Wednesday,분식,비,0,가을
우이락 광장시장점,85,7,5000,2023-10-12 00:00:00,Thursday,분식,더움,0,가을
우이락 광장시장점,188,14,5000,2023-10-13 00:00:00,Friday,분식,더움,0,가을
우이락 광장시장점,387,24,5000,2023-10-14 00:00:00,Saturday,분식,흐림,1,가을
우이락 광장시장점,8,1,5000,2023-10-15 00:00:00,Sunday,분식,흐림,1,가을
우이락 광장시장점,127,19,5000,2023-10-16 00:00:00,Monday,분식,비,0,가을
우이락 광장시장점,142,10,5000,2023-10-17 00:00:00,Tuesday,분식,눈,0,가을
우이락 광장시장점,130,10,5000,2023-10-18 00:00:00,Wednesday,분식,맑음,0,가을
우이락 광장시장점,23,3,5000,2023-10-19 00:00:00,Thursday,분식,맑음,0,가을
우이락 광장시장점,414,23,5000,2023-10-20 00:00:00,Friday,분식,맑음,0,가을
우이락 광장시장점,84,10,5000,2023-10-21 00:00:00,Saturday,분식,눈,1,가을
우이락 광장시장점,122,15,5000,2023-10-22 00:00:00,Sunday,분식,맑음,1,가을
우이락 광장시장점,116,16,5000,2023-10-23 00:00:00,Monday,분식,더움,0,가을
우이락 광장시장점,166,16,5000,2023-10-24 00:00:00,Tuesday,분식,눈,0,가을
우이락 광장시장점,105,11,5000,2023-10-25 00:00:00,Wednesday,분식,더움,0,가을
우이락 광장시장점,118,23,5000,2023-10-26 00:00:00,Thursday,분식,눈,0,가을
우이락 광장시장점,210,12,5000,2023-10-27 00:00:00,Friday,분식,눈,0,가을
우이락 광장시장점,79,8,5000,2023-10-28 00:00:00,Saturday,분식,눈,1,가을
우이락 광장시장점,149,8,5000,2023-10-29 00:00:00,Sunday,분식,눈,1,가을
우이락 광장시장점,90,17,5000,2023-10-30 00:00:00,Monday,분식,더움,0,가을
우이락 광장시장점,152,16,5000,2023-10-31 00:00:00,Tuesday,분식,흐림,0,가을
우이락 광장시장점,172,18,5000,2023-11-01 00:00:00,Wednesday,분식,더움,0,가을
우이락 광장시장점,312,26,5000,2023-11-02 00:00:00,Thursday,분식,맑음,0,가을
우이락 광장시장점,216,28,5000,2023-11-03 00:00:00,Friday,분식,맑음,0,가을
우이락 광장시장점,55,3,5000,2023-11-04 00:00:00,Saturday,분식,비,1,가을
우이락 광장시장점,53,4,5000,2023-11-05 00:00:00,Sunday,분식,더움,1,가을
우이락 광장시장점,34,5,5000,2023-11-06 00:00:00,Monday,분식,흐림,0,가을
우이락 광장시장점,14,1,5000,2023-11-07 00:00:00,Tuesday,분식,흐림,0,가을
우이락 광장시장점,246,13,5000,2023-11-08 00:00:00,Wednesday,분식,더움,0,가을
우이락 광장시장점,114,18,5000,2023-11-09 00:00:00,Thursday,분식,눈,0,가을
우이락 광장시장점,167,26,5000,2023-11-10 00:00:00,Friday,분식,흐림,0,가을
우이락 광장시장점,25,5,5000,2023-11-11 00:00:00,Saturday,분식,눈,1,가을
우이락 광장시장점,155,27,5000,2023-11-12 00:00:00,Sunday,분식,비,1,가을
우이락 광장시장점,62,11,5000,2023-11-13 00:00:00,Monday,분식,비,0,가을
우이락 광장시장점,135,23,5000,2023-11-14 00:00:00,Tuesday,분식,비,0,가을
우이락 광장시장점,193,17,5000,2023-11-15 00:00:00,Wednesday,분식,눈,0,가을
우이락 광장시장점,174,18,5000,2023-11-16 00:00:00,Thursday,분식,비,0,가을
우이락 광장시장점,131,9,5000,2023-11-17 00:00:00,Friday,분식,비,0,가을
우이락 광장시장점,62,7,5000,2023-11-18 00:00:00,Saturday,분식,눈,1,가을
우이락 광장시장점,50,3,5000,2023-11-19 00:00:00,Sunday,분식,흐림,1,가을
우이락 광장시장점,295,22,5000,2023-11-20 00:00:00,Monday,분식,흐림,0,가을
우이락 광장시장점,46,8,5000,2023-11-21 00:00:00,Tuesday,분식,비,0,가을
우이락 광장시장점,405,30,5000,2023-11-22 00:00:00,Wednesday,분식,흐림,0,가을
우이락 광장시장점,122,9,5000,2023-11-23 00:00:00,Thursday,분식,더움,0,가을
우이락 광장시장점,21,3,5000,2023-11-24 00:00:00,Friday,분식,비,0,가을
우이락 광장시장점,408,25,5000,2023-11-25 00:00:00,Saturday,분식,흐림,1,가을
우이락 광장시장점,162,17,5000,2023-11-26 00:00:00,Sunday,분식,맑음,1,가을
우이락 광장시장점,41,7,5000,2023-11-27 00:00:00,Monday,분식,맑음,0,가을
우이락 광장시장점,300,26,5000,2023-11-28 00:00:00,Tuesday,분식,맑음,0,가을
우이락 광장시장점,32,6,5000,2023-11-29 00:00:00,Wednesday,분식,더움,0,가을
우이락 광장시장점,128,15,5000,2023-11-30 00:00:00,Thursday,분식,더움,0,가을
우이락 광장시장점,22,2,5000,2023-12-01 00:00:00,Friday,분식,더움,0,겨울
우이락 광장시장점,145,14,5000,2023-12-02 00:00:00,Saturday,분식,맑음,1,겨울
우이락 광장시장점,95,16,5000,2023-12-03 00:00:00,Sunday,분식,맑음,1,겨울
우이락 광장시장점,147,18,5000,2023-12-04 00:00:00,Monday,분식,더움,0,겨울
우이락 광장시장점,249,25,5000,2023-12-05 00:00:00,Tuesday,분식,눈,0,겨울
우이락 광장시장점,293,21,5000,2023-12-06 00:00:00,Wednesday,분식,눈,0,겨울
우이락 광장시장점,64,6,5000,2023-12-07 00:00:00,Thursday,분식,맑음,0,겨울
우이락 광장시장점,122,23,5000,2023-12-08 00:00:00,Friday,분식,맑음,0,겨울
우이락 광장시장점,21,2,5000,2023-12-09 00:00:00,Saturday,분식,흐림,1,겨울
우이락 광장시장점,167,19,5000,2023-12-10 00:00:00,Sunday,분식,비,1,겨울
우이락 광장시장점,108,13,5000,2023-12-11 00:00:00,Monday,분식,흐림,0,겨울
우이락 광장시장점,106,7,5000,2023-12-12 00:00:00,Tuesday,분식,더움,0,겨울
우이락 광장시장점,116,13,5000,2023-12-13 00:00:00,Wednesday,분식,맑음,0,겨울
우이락 광장시장점,307,21,5000,2023-12-14 00:00:00,Thursday,분식,더움,0,겨울
우이락 광장시장점,140,25,5000,2023-12-15 00:00:00,Friday,분식,눈,0,겨울
우이락 광장시장점,129,23,5000,2023-12-16 00:00:00,Saturday,분식,비,1,겨울
우이락 광장시장점,63,5,5000,2023-12-17 00:00:00,Sunday,분식,눈,1,겨울
우이락 광장시장점,501,27,5000,2023-12-18 00:00:00,Monday,분식,흐림,0,겨울
우이락 광장시장점,61,7,5000,2023-12-19 00:00:00,Tuesday,분식,비,0,겨울
우이락 광장시장점,212,24,5000,2023-12-20 00:00:00,Wednesday,분식,눈,0,겨울
우이락 광장시장점,65,5,5000,2023-12-21 00:00:00,Thursday,분식,비,0,겨울
우이락 광장시장점,26,5,5000,2023-12-22 00:00:00,Friday,분식,맑음,0,겨울
우이락 광장시장점,125,24,5000,2023-12-23 00:00:00,Saturday,분식,비,1,겨울
우이락 광장시장점,165,21,5000,2023-12-24 00:00:00,Sunday,분식,맑음,1,겨울
우이락 광장시장점,128,12,5000,2023-12-25 00:00:00,Monday,분식,비,0,겨울
우이락 광장시장점,5,1,5000,2023-12-26 00:00:00,Tuesday,분식,맑음,0,겨울
우이락 광장시장점,275,28,5000,2023-12-27 00:00:00,Wednesday,분식,더움,0,겨울
우이락 광장시장점,346,26,5000,2023-12-28 00:00:00,Thursday,분식,더움,0,겨울
우이락 광장시장점,40,7,5000,2023-12-29 00:00:00,Friday,분식,맑음,0,겨울
우이락 광장시장점,123,24,5000,2023-12-30 00:00:00,Saturday,분식,더움,1,겨울
우이락 광장시장점,96,18,5000,2023-12-31 00:00:00,Sunday,분식,비,1,겨울
자선네,14,1,1500,2023-01-01 00:00:00,Sunday,분식,비,1,겨울
자선네,21,4,1500,2023-01-02 00:00:00,Monday,분식,맑음,0,겨울
자선네,166,16,1500,2023-01-03 00:00:00,Tuesday,분식,눈,0,겨울
자선네,54,10,1500,2023-01-04 00:00:00,Wednesday,분식,비,0,겨울
자선네,240,20,1500,2023-01-05 00:00:00,Thursday,분식,더움,0,겨울
자선네,296,20,1500,2023-01-06 00:00:00,Friday,분식,비,0,겨울
자선네,177,25,1500,2023-01-07 00:00:00,Saturday,분식,더움,1,겨울
자선네,134,18,1500,2023-01-08 00:00:00,Sunday,분식,흐림,1,겨울
자선네,144,19,1500,2023-01-09 00:00:00,Monday,분식,흐림,0,겨울
자선네,61,12,1500,2023-01-10 00:00:00,Tuesday,분식,눈,0,겨울
자선네,124,15,1500,2023-01-11 00:00:00,Wednesday,분식,비,0,겨울
자선네,86,8,1500,2023-01-12 00:00:00,Thursday,분식,눈,0,겨울
자선네,12,2,1500,2023-01-13 00:00:00,Friday,분식,비,0,겨울
자선네,67,4,1500,2023-01-14 00:00:00,Saturday,분식,비,1,겨울
자선네,364,24,1500,2023-01-15 00:00:00,Sunday,분식,더움,1,겨울
자선네,44,4,1500,2023-01-16 00:00:00,Monday,분식,비,0,겨울
자선네,50,10,1500,2023-01-17 00:00:00,Tuesday,분식,흐림,0,겨울
자선네,132,18,1500,2023-01-18 00:00:00,Wednesday,분식,눈,0,겨울
자선네,276,25,1500,2023-01-19 00:00:00,Thursday,분식,흐림,0,겨울
자선네,283,23,1500,2023-01-20 00:00:00,Friday,분식,비,0,겨울
자선네,78,9,1500,2023-01-21 00:00:00,Saturday,분식,눈,1,겨울
자선네,156,13,1500,2023-01-22 00:00:00,Sunday,분식,맑음,1,겨울
자선네,108,7,1500,2023-01-23 00:00:00,Monday,분식,더움,0,겨울
자선네,426,27,1500,2023-01-24 00:00:00,Tuesday,분식,맑음,0,겨울
자선네,154,25,1500,2023-01-25 00:00:00,Wednesday,분식,비,0,겨울
자선네,99,14,1500,2023-01-26 00:00:00,Thursday,분식,더움,0,겨울
자선네,161,25,1500,2023-01-27 00:00:00,Friday,분식,더움,0,겨울
자선네,50,10,1500,2023-01-28 00:00:00,Saturday,분식,맑음,1,겨울
자선네,118,22,1500,2023-01-29 00:00:00,Sunday,분식,맑음,1,겨울
자선네,92,17,1500,2023-01-30 00:00:00,Monday,분식,눈,0,겨울
자선네,254,25,1500,2023-01-31 00:00:00,Tuesday,분식,더움,0,겨울
자선네,8,1,1500,2023-02-01 00:00:00,Wednesday,분식,비,0,겨울
자선네,28,4,1500,2023-02-02 00:00:00,Thursday,분식,비,0,겨울
자선네,253,23,1500,2023-02-03 00:00:00,Friday,분식,맑음,0,겨울
자선네,181,21,1500,2023-02-04 00:00:00,Saturday,분식,비,1,겨울
자선네,200,29,1500,2023-02-05 00:00:00,Sunday,분식,비,1,겨울
자선네,302,16,1500,2023-02-06 00:00:00,Monday,분식,맑음,0,겨울
자선네,18,2,1500,2023-02-07 00:00:00,Tuesday,분식,더움,0,겨울
자선네,31,4,1500,2023-02-08 00:00:00,Wednesday,분식,비,0,겨울
자선네,244,28,1500,2023-02-09 00:00:00,Thursday,분식,비,0,겨울
자선네,30,2,1500,2023-02-10 00:00:00,Friday,분식,비,0,겨울
자선네,257,29,1500,2023-02-11 00:00:00,Saturday,분식,비,1,겨울
자선네,339,19,1500,2023-02-12 00:00:00,Sunday,분식,맑음,1,겨울
자선네,152,20,1500,2023-02-13 00:00:00,Monday,분식,더움,0,겨울
자선네,260,17,1500,2023-02-14 00:00:00,Tuesday,분식,비,0,겨울
자선네,226,26,1500,2023-02-15 00:00:00,Wednesday,분식,흐림,0,겨울
자선네,383,22,1500,2023-02-16 00:00:00,Thursday,분식,더움,0,겨울
자선네,200,14,1500,2023-02-17 00:00:00,Friday,분식,맑음,0,겨울
자선네,45,8,1500,2023-02-18 00:00:00,Saturday,분식,더움,1,겨울
자선네,28,2,1500,2023-02-19 00:00:00,Sunday,분식,맑음,1,겨울
자선네,326,23,1500,2023-02-20 00:00:00,Monday,분식,눈,0,겨울
자선네,70,11,1500,2023-02-21 00:00:00,Tuesday,분식,더움,0,겨울
자선네,55,11,1500,2023-02-22 00:00:00,Wednesday,분식,눈,0,겨울
자선네,301,21,1500,2023-02-23 00:00:00,Thursday,분식,맑음,0,겨울
자선네,66,10,1500,2023-02-24 00:00:00,Friday,분식,눈,0,겨울
자선네,267,16,1500,2023-02-25 00:00:00,Saturday,분식,흐림,1,겨울
자선네,79,9,1500,2023-02-26 00:00:00,Sunday,분식,비,1,겨울
자선네,193,20,1500,2023-02-27 00:00:00,Monday,분식,흐림,0,겨울
자선네,12,2,1500,2023-02-28 00:00:00,Tuesday,분식,더움,0,겨울
자선네,186,19,1500,2023-03-01 00:00:00,Wednesday,분식,눈,0,봄
자선네,249,21,1500,2023-03-02 00:00:00,Thursday,분식,더움,0,봄
자선네,80,8,1500,2023-03-03 00:00:00,Friday,분식,맑음,0,봄
자선네,50,9,1500,2023-03-04 00:00:00,Saturday,분식,더움,1,봄
자선네,92,13,1500,2023-03-05 00:00:00,Sunday,분식,비,1,봄
자선네,199,11,1500,2023-03-06 00:00:00,Monday,분식,흐림,0,봄
자선네,147,17,1500,2023-03-07 00:00:00,Tuesday,분식,눈,0,봄
자선네,225,22,1500,2023-03-08 00:00:00,Wednesday,분식,눈,0,봄
자선네,146,18,1500,2023-03-09 00:00:00,Thursday,분식,비,0,봄
자선네,194,23,1500,2023-03-10 00:00:00,Friday,분식,더움,0,봄
자선네,77,7,1500,2023-03-11 00:00:00,Saturday,분식,더움,1,봄
자선네,86,7,1500,2023-03-12 00:00:00,Sunday,분식,흐림,1,봄
자선네,438,26,1500,2023-03-13 00:00:00,Monday,분식,비,0,봄
자선네,27,3,1500,2023-03-14 00:00:00,Tuesday,분식,비,0,봄
자선네,145,29,1500,2023-03-15 00:00:00,Wednesday,분식,흐림,0,봄
자선네,86,8,1500,2023-03-16 00:00:00,Thursday,분식,비,0,봄
자선네,153,9,1500,2023-03-17 00:00:00,Friday,분식,흐림,0,봄
자선네,170,22,1500,2023-03-18 00:00:00,Saturday,분식,더움,1,봄
자선네,187,17,1500,2023-03-19 00:00:00,Sunday,분식,흐림,1,봄
자선네,55,6,1500,2023-03-20 00:00:00,Monday,분식,흐림,0,봄
자선네,145,16,1500,2023-03-21 00:00:00,Tuesday,분식,비,0,봄
자선네,10,2,1500,2023-03-22 00:00:00,Wednesday,분식,더움,0,봄
자선네,58,5,1500,2023-03-23 00:00:00,Thursday,분식,눈,0,봄
자선네,115,10,1500,2023-03-24 00:00:00,Friday,분식,더움,0,봄
자선네,196,20,1500,2023-03-25 00:00:00,Saturday,분식,더움,1,봄
자선네,99,16,1500,2023-03-26 00:00:00,Sunday,분식,더움,1,봄
자선네,433,29,1500,2023-03-27 00:00:00,Monday,분식,더움,0,봄
자선네,125,23,1500,2023-03-28 00:00:00,Tuesday,분식,더움,0,봄
자선네,88,10,1500,2023-03-29 00:00:00,Wednesday,분식,비,0,봄
자선네,11,2,1500,2023-03-30 00:00:00,Thursday,분식,눈,0,봄
자선네,210,27,1500,2023-03-31 00:00:00,Friday,분식,비,0,봄
자선네,150,29,1500,2023-04-01 00:00:00,Saturday,분식,맑음,1,봄
자선네,106,21,1500,2023-04-02 00:00:00,Sunday,분식,흐림,1,봄
자선네,222,13,1500,2023-04-03 00:00:00,Monday,분식,더움,0,봄
자선네,275,15,1500,2023-04-04 00:00:00,Tuesday,분식,맑음,0,봄
자선네,209,26,1500,2023-04-05 00:00:00,Wednesday,분식,눈,0,봄
자선네,288,22,1500,2023-04-06 00:00:00,Thursday,분식,눈,0,봄
자선네,18,3,1500,2023-04-07 00:00:00,Friday,분식,눈,0,봄
자선네,75,9,1500,2023-04-08 00:00:00,Saturday,분식,흐림,1,봄
자선네,246,23,1500,2023-04-09 00:00:00,Sunday,분식,비,1,봄
자선네,176,15,1500,2023-04-10 00:00:00,Monday,분식,맑음,0,봄
자선네,83,14,1500,2023-04-11 00:00:00,Tuesday,분식,비,0,봄
자선네,12,2,1500,2023-04-12 00:00:00,Wednesday,분식,비,0,봄
자선네,158,20,1500,2023-04-13 00:00:00,Thursday,분식,비,0,봄
자선네,114,18,1500,2023-04-14 00:00:00,Friday,분식,더움,0,봄
자선네,19,3,1500,2023-04-15 00:00:00,Saturday,분식,더움,1,봄
자선네,158,14,1500,2023-04-16 00:00:00,Sunday,분식,비,1,봄
자선네,21,2,1500,2023-04-17 00:00:00,Monday,분식,비,0,봄
자선네,209,28,1500,2023-04-18 00:00:00,Tuesday,분식,맑음,0,봄
자선네,13,2,1500,2023-04-19 00:00:00,Wednesday,분식,더움,0,봄
자선네,390,23,1500,2023-04-20 00:00:00,Thursday,분식,비,0,봄
자선네,170,21,1500,2023-04-21 00:00:00,Friday,분식,비,0,봄
자선네,8,1,1500,2023-04-22 00:00:00,Saturday,분식,눈,1,봄
자선네,133,15,1500,2023-04-23 00:00:00,Sunday,분식,맑음,1,봄
